ts_event,ts_recv,r_type,publisher,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,order_id,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09
2025-07-17T16:03:27.436158395Z,2025-07-17T16:03:27.436323951Z,160,2,1108,A,A,0,14.25,53,130,165556,272788767,ARL,327112281,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.436715001Z,2025-07-17T16:03:27.436880768Z,160,2,1108,C,B,0,12.23,100,0,165767,272788774,ARL,291964745,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.436715001Z,2025-07-17T16:03:27.436880768Z,160,2,1108,A,B,0,12.1,100,130,165767,272788774,ARL,327112289,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.438400828Z,2025-07-17T16:03:27.438566971Z,160,2,1108,C,B,0,12.34,100,0,166143,272788792,ARL,285586113,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.438400828Z,2025-07-17T16:03:27.438566971Z,160,2,1108,A,B,0,12.2,100,130,166143,272788792,ARL,327112385,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.438437969Z,2025-07-17T16:03:27.438603564Z,160,2,1108,C,B,0,12.34,100,0,165595,272788793,ARL,285586189,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.438437969Z,2025-07-17T16:03:27.438603564Z,160,2,1108,A,B,0,12.2,100,130,165595,272788793,ARL,327112393,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13.03,100,1,14.03,2,1,13,2,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.453845141Z,2025-07-17T16:03:27.454010355Z,160,2,1108,C,B,0,13.03,100,130,165214,272788897,ARL,285586293,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.25,53,1,12.5,700,1,14.28,100,1,12.46,200,2,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1,12.37,700,1,14.66,100,1
2025-07-17T16:03:27.453894425Z,2025-07-17T16:03:27.454059719Z,160,2,1108,A,B,0,12.95,100,130,165294,272788898,ARL,327112565,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.95,100,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.454726901Z,2025-07-17T16:03:27.454892321Z,160,2,1108,C,B,0,12.95,100,130,165420,272788942,ARL,327112565,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.25,53,1,12.5,700,1,14.28,100,1,12.46,200,2,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1,12.37,700,1,14.66,100,1
2025-07-17T16:03:27.454773691Z,2025-07-17T16:03:27.454939600Z,160,2,1108,A,B,0,12.86,100,130,165909,272788943,ARL,327112577,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.86,100,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,200,2,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.517585374Z,2025-07-17T16:03:27.517751270Z,160,2,1108,C,B,0,12.46,100,130,165896,272790695,ARL,285587281,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.86,100,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.517699408Z,2025-07-17T16:03:27.517864675Z,160,2,1108,A,B,0,12.33,100,130,165267,272790696,ARL,327114465,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.86,100,1,14.15,100,1,12.73,100,1,14.25,53,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:27.536178718Z,2025-07-17T16:03:27.536343943Z,160,2,1108,C,A,0,14.25,53,130,165225,272791410,ARL,327112281,13.12,200,2,13.87,200,2,13.11,100,1,13.88,100,1,13,2,1,14.03,2,1,12.86,100,1,14.15,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.45,100,1,12.5,700,1,14.56,800,2,12.46,100,1,14.6,700,1,12.43,700,1,14.66,100,1,12.42,700,1,14.68,1400,2
2025-07-17T16:03:56.548182793Z,2025-07-17T16:03:56.548348047Z,160,2,1108,A,A,0,13.8,15,130,165254,273208310,ARL,327675057,13.12,200,2,13.8,15,1,13.11,100,1,13.87,200,2,13,2,1,13.88,100,1,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:56.548446336Z,2025-07-17T16:03:56.548611716Z,160,2,1108,C,A,0,13.88,100,0,165380,273208316,ARL,326899125,13.12,200,2,13.8,15,1,13.11,100,1,13.87,200,2,13,2,1,14.03,2,1,12.86,100,1,14.15,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.45,100,1,12.5,700,1,14.56,800,2,12.46,100,1,14.6,700,1,12.43,700,1,14.66,100,1,12.42,700,1,14.68,1400,2
2025-07-17T16:03:56.548446336Z,2025-07-17T16:03:56.548611716Z,160,2,1108,A,A,0,13.81,100,130,165380,273208316,ARL,327675065,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:56.549188993Z,2025-07-17T16:03:56.549354405Z,160,2,1108,C,A,0,14.95,100,0,165412,273208325,ARL,326892717,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:03:56.549188993Z,2025-07-17T16:03:56.549354405Z,160,2,1108,A,A,0,14.88,100,130,165412,273208325,ARL,327675093,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:04:06.233692491Z,2025-07-17T16:04:06.233858611Z,160,2,1108,C,A,0,14.76,100,0,166120,273345719,ARL,326892825,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.66,100,1
2025-07-17T16:04:06.233692491Z,2025-07-17T16:04:06.233858611Z,160,2,1108,A,A,0,14.64,100,130,166120,273345719,ARL,327856297,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,100,1
2025-07-17T16:04:06.234433294Z,2025-07-17T16:04:06.234600198Z,160,2,1108,C,A,0,14.76,100,0,166904,273345721,ARL,326892817,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,100,1
2025-07-17T16:04:06.234433294Z,2025-07-17T16:04:06.234600198Z,160,2,1108,A,A,0,14.64,100,130,166904,273345721,ARL,327856309,13.12,200,2,13.8,15,1,13.11,100,1,13.81,100,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,200,2
2025-07-17T16:04:06.510748731Z,2025-07-17T16:04:06.510914101Z,160,2,1108,A,A,0,13.72,15,130,165370,273352664,ARL,327863853,13.12,200,2,13.72,15,1,13.11,100,1,13.8,15,1,13,2,1,13.81,100,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.15,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.512244746Z,2025-07-17T16:04:06.512413102Z,160,2,1108,C,A,0,13.81,100,0,168356,273352888,ARL,327675065,13.12,200,2,13.72,15,1,13.11,100,1,13.8,15,1,13,2,1,13.87,200,2,12.86,100,1,14.03,2,1,12.73,100,1,14.15,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,200,2
2025-07-17T16:04:06.512244746Z,2025-07-17T16:04:06.512413102Z,160,2,1108,A,A,0,13.73,100,128,168356,273352888,ARL,327864137,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.15,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.513497276Z,2025-07-17T16:04:06.513675299Z,160,2,1108,C,A,0,14.88,100,0,178023,273353923,ARL,327675093,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.15,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.513497276Z,2025-07-17T16:04:06.513675299Z,160,2,1108,A,A,0,14.79,100,128,178023,273353923,ARL,327864893,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.15,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.522687474Z,2025-07-17T16:04:06.522853161Z,160,2,1108,C,A,0,14.85,100,0,165687,273357758,ARL,326892721,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.15,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.522687474Z,2025-07-17T16:04:06.522853161Z,160,2,1108,A,A,0,14.7,100,130,165687,273357758,ARL,327868421,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.15,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.525385108Z,2025-07-17T16:04:06.525550815Z,160,2,1108,C,A,0,14.15,100,130,165707,273358260,ARL,326893213,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14.03,2,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,200,2
2025-07-17T16:04:06.525442486Z,2025-07-17T16:04:06.525608746Z,160,2,1108,A,A,0,14,100,128,166260,273358273,ARL,327869193,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.528043934Z,2025-07-17T16:04:06.528210755Z,160,2,1108,C,A,0,14.66,100,130,166821,273358598,ARL,326892885,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.528161631Z,2025-07-17T16:04:06.528329048Z,160,2,1108,A,A,0,14.52,100,128,167417,273358642,ARL,327869529,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.543314706Z,2025-07-17T16:04:06.543480312Z,160,2,1108,C,A,0,17.62,100,0,165606,273359491,ARL,326892921,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.543314706Z,2025-07-17T16:04:06.543480312Z,160,2,1108,A,A,0,17.44,100,130,165606,273359491,ARL,327870217,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.548778200Z,2025-07-17T16:04:06.548945239Z,160,2,1108,C,A,0,15.96,100,0,167039,273359672,ARL,326892889,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.548778200Z,2025-07-17T16:04:06.548945239Z,160,2,1108,A,A,0,15.79,100,130,167039,273359672,ARL,327870361,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.647944313Z,2025-07-17T16:04:06.648109829Z,160,2,1108,C,A,0,14.85,100,0,165516,273361957,ARL,326893961,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.647944313Z,2025-07-17T16:04:06.648109829Z,160,2,1108,A,A,0,14.7,100,130,165516,273361957,ARL,327873009,13.12,200,2,13.72,15,1,13.11,100,1,13.73,100,1,13,2,1,13.8,15,1,12.86,100,1,13.87,200,2,12.73,100,1,14,100,1,12.71,100,1,14.03,2,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:06.805335354Z,2025-07-17T16:04:06.805500523Z,160,2,1108,C,A,0,13.72,15,130,165169,273364089,ARL,327863853,13.12,200,2,13.73,100,1,13.11,100,1,13.8,15,1,13,2,1,13.87,200,2,12.86,100,1,14,100,1,12.73,100,1,14.03,2,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.52,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:06.806052396Z,2025-07-17T16:04:06.806217584Z,160,2,1108,C,A,0,13.8,15,130,165188,273364090,ARL,327675057,13.12,200,2,13.73,100,1,13.11,100,1,13.87,200,2,13,2,1,14,100,1,12.86,100,1,14.03,2,1,12.73,100,1,14.28,100,1,12.71,100,1,14.45,100,1,12.5,700,1,14.52,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,200,2
2025-07-17T16:04:21.276976977Z,2025-07-17T16:04:21.277142662Z,160,2,1108,A,A,0,13.77,100,130,165685,273687857,ARL,328239293,13.12,200,2,13.73,100,1,13.11,100,1,13.77,100,1,13,2,1,13.87,200,2,12.86,100,1,14,100,1,12.73,100,1,14.03,2,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.52,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:27.790889618Z,2025-07-17T16:04:27.791055146Z,160,2,1108,C,A,0,14.03,2,0,165528,273775264,ARL,326159041,13.12,200,2,13.73,100,1,13.11,100,1,13.77,100,1,13,2,1,13.87,200,2,12.86,100,1,14,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.45,100,1,12.5,700,1,14.52,100,1,12.46,100,1,14.56,800,2,12.43,700,1,14.6,700,1,12.42,700,1,14.64,200,2
2025-07-17T16:04:27.790889618Z,2025-07-17T16:04:27.791055146Z,160,2,1108,A,A,0,13.94,2,130,165528,273775264,ARL,328351217,13.12,200,2,13.73,100,1,13.11,100,1,13.77,100,1,13,2,1,13.87,200,2,12.86,100,1,13.94,2,1,12.73,100,1,14,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.52,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:31.231887784Z,2025-07-17T16:04:31.232053154Z,160,2,1108,A,A,0,13.68,15,130,165370,273846737,ARL,328437797,13.12,200,2,13.68,15,1,13.11,100,1,13.73,100,1,13,2,1,13.77,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:31.232440773Z,2025-07-17T16:04:31.232606440Z,160,2,1108,A,A,0,13.72,100,130,165667,273846745,ARL,328437805,13.12,200,2,13.68,15,1,13.11,100,1,13.72,100,1,13,2,1,13.73,100,1,12.86,100,1,13.77,100,1,12.73,100,1,13.87,200,2,12.71,100,1,13.94,2,1,12.5,700,1,14,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.45,100,1,12.42,700,1,14.52,100,1
2025-07-17T16:04:31.246515467Z,2025-07-17T16:04:31.246681162Z,160,2,1108,C,A,0,13.77,100,130,165695,273847000,ARL,328239293,13.12,200,2,13.68,15,1,13.11,100,1,13.72,100,1,13,2,1,13.73,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:32.836635838Z,2025-07-17T16:04:32.836802111Z,160,2,1108,C,A,0,13.73,100,0,166273,273882084,ARL,327864137,13.12,200,2,13.68,15,1,13.11,100,1,13.72,100,1,13,2,1,13.87,200,2,12.86,100,1,13.94,2,1,12.73,100,1,14,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.45,100,1,12.46,100,1,14.52,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.6,700,1
2025-07-17T16:04:32.836635838Z,2025-07-17T16:04:32.836802111Z,160,2,1108,A,A,0,13.69,100,130,166273,273882084,ARL,328489153,13.12,200,2,13.68,15,1,13.11,100,1,13.69,100,1,13,2,1,13.72,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:32.837000154Z,2025-07-17T16:04:32.837165431Z,160,2,1108,C,B,0,13.12,100,130,165277,273882201,ARL,325718833,13.12,100,1,13.68,15,1,13.11,100,1,13.69,100,1,13,2,1,13.72,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:32.837002825Z,2025-07-17T16:04:32.837169083Z,160,2,1108,C,B,0,13.12,100,128,166258,273882202,ARL,325718837,13.11,100,1,13.68,15,1,13,2,1,13.69,100,1,12.86,100,1,13.72,100,1,12.73,100,1,13.87,200,2,12.71,100,1,13.94,2,1,12.5,700,1,14,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.45,100,1,12.42,700,1,14.52,100,1,12.37,700,1,14.56,800,2
2025-07-17T16:04:32.837013456Z,2025-07-17T16:04:32.837179568Z,160,2,1108,A,B,0,12.98,100,130,166112,273882207,ARL,328489377,13.11,100,1,13.68,15,1,13,2,1,13.69,100,1,12.98,100,1,13.72,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:32.837016087Z,2025-07-17T16:04:32.837181582Z,160,2,1108,A,B,0,12.98,100,130,165495,273882208,ARL,328489385,13.11,100,1,13.68,15,1,13,2,1,13.69,100,1,12.98,200,2,13.72,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:32.837369811Z,2025-07-17T16:04:32.837536434Z,160,2,1108,C,A,0,14.79,100,0,166623,273882286,ARL,327864893,13.11,100,1,13.68,15,1,13,2,1,13.69,100,1,12.98,200,2,13.72,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:32.837369811Z,2025-07-17T16:04:32.837536434Z,160,2,1108,A,A,0,14.75,100,128,166623,273882286,ARL,328489481,13.11,100,1,13.68,15,1,13,2,1,13.69,100,1,12.98,200,2,13.72,100,1,12.86,100,1,13.87,200,2,12.73,100,1,13.94,2,1,12.71,100,1,14,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.45,100,1,12.43,700,1,14.52,100,1,12.42,700,1,14.56,800,2
2025-07-17T16:04:36.810551890Z,2025-07-17T16:04:36.810717146Z,160,2,1108,A,A,0,13.65,15,130,165256,273963456,ARL,328603377,13.11,100,1,13.65,15,1,13,2,1,13.68,15,1,12.98,200,2,13.69,100,1,12.86,100,1,13.72,100,1,12.73,100,1,13.87,200,2,12.71,100,1,13.94,2,1,12.5,700,1,14,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.45,100,1,12.42,700,1,14.52,100,1
2025-07-17T16:04:37.026771973Z,2025-07-17T16:04:37.026937493Z,160,2,1108,A,A,0,13.69,100,130,165520,273965417,ARL,328606289,13.11,100,1,13.65,15,1,13,2,1,13.68,15,1,12.98,200,2,13.69,200,2,12.86,100,1,13.72,100,1,12.73,100,1,13.87,200,2,12.71,100,1,13.94,2,1,12.5,700,1,14,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.45,100,1,12.42,700,1,14.52,100,1
